index,pollster,date,sampleSize,marginError,dvalue,rvalue,state,type,year,winner,Type,level_0
27,Emerson,10/12/2016,600,3.9,43,45,North Carolina,senate,2016,R,senate,
28,High Point*,10/6/2016,479,4.5,42,47,North Carolina,senate,2016,R,senate,
29,WRAL-TV/SurveyUSA*,10/3/2016,656,3.9,44,46,North Carolina,senate,2016,R,senate,
30,Bloomberg,10/2/2016,805,3.5,46,44,North Carolina,senate,2016,R,senate,
31,Quinnipiac,10/2/2016,507,4.4,46,46,North Carolina,senate,2016,R,senate,
32,Elon*,9/30/2016,660,3.8,44,43,North Carolina,senate,2016,R,senate,
33,Gravis,9/23/2016,694,3.7,48,39,North Carolina,senate,2016,R,senate,
34,High Point*,9/22/2016,404,4.9,43,45,North Carolina,senate,2016,R,senate,
35,FOX News*,9/20/2016,734,3.5,37,43,North Carolina,senate,2016,R,senate,
36,PPP (D)*,9/20/2016,1024,3.1,41,41,North Carolina,senate,2016,R,senate,
37,NY Times/Siena,9/19/2016,782,3.6,46,42,North Carolina,senate,2016,R,senate,
38,Elon*,9/16/2016,644,3.9,44,43,North Carolina,senate,2016,R,senate,
39,Suffolk*,9/7/2016,500,4.4,37,41,North Carolina,senate,2016,R,senate,
40,Quinnipiac,9/7/2016,751,3.6,43,49,North Carolina,senate,2016,R,senate,
41,CBS News/YouGov,9/2/2016,1088,4,41,40,North Carolina,senate,2016,R,senate,
42,Emerson,8/29/2016,800,3.4,41,45,North Carolina,senate,2016,R,senate,
43,Monmouth*,8/23/2016,401,4.9,43,45,North Carolina,senate,2016,R,senate,
44,CNN/ORC,8/23/2016,803,3.5,45,50,North Carolina,senate,2016,R,senate,
45,NBC/WSJ/Marist,8/10/2016,921,3.2,46,44,North Carolina,senate,2016,R,senate,
46,PPP (D)*,8/7/2016,830,3.4,37,41,North Carolina,senate,2016,R,senate,
47,NBC/WSJ/Marist,7/11/2016,907,3.3,41,48,North Carolina,senate,2016,R,senate,
48,PPP (D)*,6/21/2016,947,3.2,37,40,North Carolina,senate,2016,R,senate,
49,PPP (D)*,5/22/2016,928,3.2,36,39,North Carolina,senate,2016,R,senate,
50,Civitas (R)*,4/25/2016,600,4,38,39,North Carolina,senate,2016,R,senate,
51,PPP (D)*,4/24/2016,960,3.2,36,40,North Carolina,senate,2016,R,senate,
52,SurveyUSA,2/16/2016,1250,2.8,37,45,North Carolina,senate,2016,R,senate,
53,PPP (D)*,3/20/2016,843,3.4,35,40,North Carolina,senate,2016,R,senate,
54,PPP (D),1/19/2016,948,3.2,33,43,North Carolina,senate,2016,R,senate,
55,PPP (D),12/7/2015,1214,2.8,35,46,North Carolina,senate,2016,R,senate,
56,PPP (D),10/25/2015,893,3.3,39,43,North Carolina,senate,2016,R,senate,
57,PPP (D),9/27/2015,1268,2.8,34,45,North Carolina,senate,2016,R,senate,
1,Emerson,11/5/2016,900,3.2,28,49,Ohio,senate,2016,R,senate,
2,CBS News/YouGov,11/4/2016,1188,4.1,39,52,Ohio,senate,2016,R,senate,
3,Columbus Dispatch*,11/5/2016,1151,2.9,37,58,Ohio,senate,2016,R,senate,
4,Quinnipiac,11/1/2016,602,4,38,56,Ohio,senate,2016,R,senate,
6,Emerson,11/5/2016,900,3.2,28,49,Ohio,senate,2016,R,senate,
7,CBS News/YouGov,11/4/2016,1188,4.1,39,52,Ohio,senate,2016,R,senate,
10,Emerson,10/27/2016,800,3.4,35,49,Ohio,senate,2016,R,senate,
11,Suffolk*,10/19/2016,500,4.4,31,46,Ohio,senate,2016,R,senate,
12,Quinnipiac,10/16/2016,624,3.9,41,54,Ohio,senate,2016,R,senate,
13,CNN/ORC,10/15/2016,744,3.5,40,56,Ohio,senate,2016,R,senate,
14,NBC/WSJ/Marist,10/12/2016,724,3.6,37,55,Ohio,senate,2016,R,senate,
15,Emerson,10/12/2016,600,3.9,30,47,Ohio,senate,2016,R,senate,
16,CBS News/YouGov,10/7/2016,997,3.9,38,49,Ohio,senate,2016,R,senate,
17,PPP (D),10/6/2016,782,3.5,36,51,Ohio,senate,2016,R,senate,
18,Monmouth,10/4/2016,405,4.9,39,54,Ohio,senate,2016,R,senate,
19,Quinnipiac,10/2/2016,497,4.4,38,55,Ohio,senate,2016,R,senate,
20,Gravis,9/23/2016,850,3.4,36,44,Ohio,senate,2016,R,senate,
21,FOX News,9/20/2016,737,3.5,37,51,Ohio,senate,2016,R,senate,
22,Suffolk*,9/14/2016,500,4.4,31,39,Ohio,senate,2016,R,senate,
23,CNN/ORC,9/12/2016,769,3.5,37,58,Ohio,senate,2016,R,senate,
24,Bloomberg,9/12/2016,802,3.5,36,53,Ohio,senate,2016,R,senate,
25,Quinnipiac,9/7/2016,778,3.5,40,51,Ohio,senate,2016,R,senate,
26,Emerson,8/27/2016,800,3.4,25,40,Ohio,senate,2016,R,senate,
27,Monmouth,8/21/2016,402,4.9,40,48,Ohio,senate,2016,R,senate,
28,CBS News/YouGov,8/19/2016,997,3.9,39,46,Ohio,senate,2016,R,senate,
29,Quinnipiac,8/7/2016,812,3.4,40,49,Ohio,senate,2016,R,senate,
30,NBC/WSJ/Marist,8/7/2016,889,3.3,43,48,Ohio,senate,2016,R,senate,
31,PPP (D),7/24/2016,1334,2.7,38,43,Ohio,senate,2016,R,senate,
32,Suffolk University*,7/20/2016,500,4.4,33,37,Ohio,senate,2016,R,senate,
33,NBC/WSJ/Marist,7/10/2016,848,3.4,44,44,Ohio,senate,2016,R,senate,
34,Quinnipiac,7/11/2016,1015,3.2,40,47,Ohio,senate,2016,R,senate,
35,PPP (D)*,6/23/2016,708,3.7,39,40,Ohio,senate,2016,R,senate,
36,Quinnipiac,6/19/2016,971,3.1,42,42,Ohio,senate,2016,R,senate,
37,Quinnipiac,5/8/2016,1042,3,43,42,Ohio,senate,2016,R,senate,
38,PPP (D),4/27/2016,799,3.2,38,38,Ohio,senate,2016,R,senate,
39,PPP (D),3/6/2016,1248,2.8,41,40,Ohio,senate,2016,R,senate,
40,Quinnipiac,2/20/2016,1539,2.5,44,42,Ohio,senate,2016,R,senate,
41,Quinnipiac,10/5/2015,1180,2.9,46,43,Ohio,senate,2016,R,senate,
42,Quinnipiac,8/18/2015,1096,3,44,41,Ohio,senate,2016,R,senate,
43,Quinnipiac,6/15/2015,1191,2.8,46,40,Ohio,senate,2016,R,senate,
44,PPP (D),6/7/2015,859,3.3,41,43,Ohio,senate,2016,R,senate,
45,Quinnipiac,3/28/2015,1077,3,48,39,Ohio,senate,2016,R,senate,
0,KATU-TV/SurveyUSA,10/12/2016,654,3.9,54,32,Oregon,senate,2016,D,senate,
1,Gravis,10/4/2016,1248,2.8,52,33,Oregon,senate,2016,D,senate,
2,KATU-TV/SurveyUSA,,654,3.9,54,32,Oregon,senate,2016,D,senate,
1,Morning Call,11/4/2016,405,5.5,42,43,Pennsylvania,senate,2016,R,senate,
2,Harper (R)*,11/3/2016,504,4.4,44,44,Pennsylvania,senate,2016,R,senate,
3,Gravis,11/2/2016,1016,3.1,45,43,Pennsylvania,senate,2016,R,senate,
4,Susquehanna,11/1/2016,681,3.8,47,41,Pennsylvania,senate,2016,R,senate,
5,Monmouth,11/1/2016,403,4.9,47,44,Pennsylvania,senate,2016,R,senate,
7,Morning Call,11/4/2016,405,5.5,42,43,Pennsylvania,senate,2016,R,senate,
8,Harper (R)*,11/3/2016,504,4.4,44,44,Pennsylvania,senate,2016,R,senate,
12,Quinnipiac,11/1/2016,612,4,48,47,Pennsylvania,senate,2016,R,senate,
13,CNN/ORC,11/1/2016,799,3.5,51,46,Pennsylvania,senate,2016,R,senate,
14,Franklin u0026amp; Marshall*,10/30/2016,652,5.1,47,35,Pennsylvania,senate,2016,R,senate,
15,Gravis,10/30/2016,3217,1.7,45,41,Pennsylvania,senate,2016,R,senate,
16,CBS News/YouGov,10/28/2016,1091,3.7,44,41,Pennsylvania,senate,2016,R,senate,
17,Emerson,10/26/2016,550,4.1,45,43,Pennsylvania,senate,2016,R,senate,
18,NY Times/Siena,10/25/2016,824,3.4,47,44,Pennsylvania,senate,2016,R,senate,
19,Morning Call,10/26/2016,420,5.5,41,41,Pennsylvania,senate,2016,R,senate,
20,Emerson,10/19/2016,800,3.4,43,46,Pennsylvania,senate,2016,R,senate,
21,Quinnipiac,10/16/2016,660,3.8,45,49,Pennsylvania,senate,2016,R,senate,
22,Bloomberg,10/11/2016,806,3.5,47,45,Pennsylvania,senate,2016,R,senate,
23,Susquehanna*,10/9/2016,764,3.5,38,42,Pennsylvania,senate,2016,R,senate,
24,CBS News/YouGov,10/7/2016,997,4.2,42,42,Pennsylvania,senate,2016,R,senate,
25,NBC/WSJ/Marist,10/6/2016,709,3.7,48,44,Pennsylvania,senate,2016,R,senate,
26,Monmouth*,10/3/2016,402,4.9,46,46,Pennsylvania,senate,2016,R,senate,
27,Franklin u0026amp; Marshall*,10/2/2016,496,6.1,41,35,Pennsylvania,senate,2016,R,senate,
28,Quinnipiac,10/2/2016,535,4.2,42,50,Pennsylvania,senate,2016,R,senate,
29,Gravis,9/23/2016,949,3.2,43,39,Pennsylvania,senate,2016,R,senate,
30,CNN/ORC,9/25/2016,771,3.5,49,46,Pennsylvania,senate,2016,R,senate,
31,Harper (R)*,9/22/2016,500,4.4,42,42,Pennsylvania,senate,2016,R,senate,
32,Morning Call,9/23/2016,486,5,40,41,Pennsylvania,senate,2016,R,senate,
33,Mercyhurst,9/23/2016,420,4.8,42,43,Pennsylvania,senate,2016,R,senate,
34,Morning Call,9/16/2016,486,5,41,38,Pennsylvania,senate,2016,R,senate,
35,Quinnipiac,9/7/2016,778,3.5,45,46,Pennsylvania,senate,2016,R,senate,
36,CBS News/YouGov,9/2/2016,1091,4.1,39,39,Pennsylvania,senate,2016,R,senate,
37,Franklin u0026amp; Marshall,8/29/2016,496,5.6,43,38,Pennsylvania,senate,2016,R,senate,
38,Monmouth*,8/29/2016,402,4.9,45,41,Pennsylvania,senate,2016,R,senate,
39,Emerson,8/28/2016,800,3.4,39,46,Pennsylvania,senate,2016,R,senate,
40,NBC/WSJ/Marist,8/7/2016,834,3.4,48,44,Pennsylvania,senate,2016,R,senate,
41,Quinnipiac,8/7/2016,815,3.4,47,44,Pennsylvania,senate,2016,R,senate,
42,Susquehanna,8/4/2016,772,3.5,42,40,Pennsylvania,senate,2016,R,senate,
43,Franklin u0026amp; Marshall,7/29/2016,389,6.3,39,38,Pennsylvania,senate,2016,R,senate,
44,PPP (D),7/31/2016,1505,2.5,41,42,Pennsylvania,senate,2016,R,senate,
45,Suffolk University,7/27/2016,500,4.4,43,36,Pennsylvania,senate,2016,R,senate,
46,NBC/WSJ/Marist,7/10/2016,829,3.4,47,44,Pennsylvania,senate,2016,R,senate,
47,Quinnipiac,7/11/2016,982,3.1,39,49,Pennsylvania,senate,2016,R,senate,
48,PPP (D)*,6/23/2016,980,3.1,39,40,Pennsylvania,senate,2016,R,senate,
49,Quinnipiac,6/19/2016,950,3.2,40,49,Pennsylvania,senate,2016,R,senate,
50,Quinnipiac,5/8/2016,1077,3,44,45,Pennsylvania,senate,2016,R,senate,
51,Quinnipiac,4/4/2016,1737,2.4,38,47,Pennsylvania,senate,2016,R,senate,
52,Mercyhurst University,3/18/2016,421,4.8,34,47,Pennsylvania,senate,2016,R,senate,
53,PPP (D),10/11/2015,1012,3.1,36,43,Pennsylvania,senate,2016,R,senate,
54,Quinnipiac,10/5/2015,1049,3,31,51,Pennsylvania,senate,2016,R,senate,
55,Harper (R),9/10/2015,700,3.7,34,48,Pennsylvania,senate,2016,R,senate,
56,Franklin u0026amp; Marshall,8/24/2015,605,3.9,28,35,Pennsylvania,senate,2016,R,senate,
57,Quinnipiac,8/18/2015,1085,3,32,48,Pennsylvania,senate,2016,R,senate,
58,PPP (D),6/1/2015,835,3.4,38,42,Pennsylvania,senate,2016,R,senate,
0,PPP (D)*,8/10/2016,1290,2.7,28,45,South Carolina,senate,2016,R,senate,
1,PPP (D)*,,1290,2.7,28,45,South Carolina,senate,2016,R,senate,
0,Nielson Brothers,10/26/2016,600,4,35,54,South Dakota,senate,2016,R,senate,
1,Remington Research (R),10/21/2016,1115,2.9,36,57,South Dakota,senate,2016,R,senate,
2,Nielson Brothers,,600,4,35,54,South Dakota,senate,2016,R,senate,
0,Monmouth,11/2/2016,402,4.9,28,61,Utah,senate,2016,R,senate,
1,Heat Street/Rasmussen,10/31/2016,750,4,27,59,Utah,senate,2016,R,senate,
2,Heat Street/Rasmussen*,10/24/2016,750,4,26,56,Utah,senate,2016,R,senate,
3,Heat Street/Rasmussen*,10/16/2016,750,4,25,57,Utah,senate,2016,R,senate,
4,Monmouth,10/12/2016,403,4.9,31,60,Utah,senate,2016,R,senate,
5,PPP (D)*,8/14/2016,1018,3.1,21,51,Utah,senate,2016,R,senate,
6,UtahPolicy/Dan Jones*,8/4/2016,858,3.3,22,57,Utah,senate,2016,R,senate,
7,Monmouth,,402,4.9,28,61,Utah,senate,2016,R,senate,
0,Vermont Public Radio*,10/14/2016,579,3.9,59,22,Vermont,senate,2016,D,senate,
1,Emerson,9/5/2016,600,3.9,57,34,Vermont,senate,2016,D,senate,
2,Vermont Public Radio*,,579,3.9,59,22,Vermont,senate,2016,D,senate,
0,SurveyUSA,11/2/2016,681,3.8,53,41,Washington,senate,2016,D,senate,
1,Elway Poll,10/22/2016,502,4.5,58,34,Washington,senate,2016,D,senate,
2,University of Washington,10/13/2016,750,4.4,55,39,Washington,senate,2016,D,senate,
3,Emerson,9/26/2016,700,3.6,48,41,Washington,senate,2016,D,senate,
4,Elway Poll,10/15/2016,500,4.5,44,23,Washington,senate,2016,D,senate,
5,SurveyUSA,,681,3.8,53,41,Washington,senate,2016,D,senate,
1,Loras*,11/1/2016,500,4.4,47,45,Wisconsin,senate,2016,R,senate,
2,Marquette*,10/31/2016,1225,3.5,45,44,Wisconsin,senate,2016,R,senate,
3,Emerson,10/27/2016,400,4.9,49,44,Wisconsin,senate,2016,R,senate,
5,Loras*,11/1/2016,500,4.4,47,45,Wisconsin,senate,2016,R,senate,
6,Marquette*,10/31/2016,1225,3.5,45,44,Wisconsin,senate,2016,R,senate,
8,Monmouth*,10/18/2016,403,4.9,52,44,Wisconsin,senate,2016,R,senate,
9,WPR/St. Norbert,10/16/2016,664,3.8,52,40,Wisconsin,senate,2016,R,senate,
10,Marquette,10/9/2016,878,3.9,48,46,Wisconsin,senate,2016,R,senate,
11,CBS News/YouGov,10/7/2016,993,4.3,45,42,Wisconsin,senate,2016,R,senate,
12,Loras,10/5/2016,500,4.4,40,45,Wisconsin,senate,2016,R,senate,
13,Gravis,10/4/2016,1102,3,53,41,Wisconsin,senate,2016,R,senate,
14,Emerson,9/20/2016,700,3.6,52,42,Wisconsin,senate,2016,R,senate,
15,Marquette,9/18/2016,677,4.8,47,41,Wisconsin,senate,2016,R,senate,
16,Monmouth,8/30/2016,404,4.9,54,41,Wisconsin,senate,2016,R,senate,
17,Marquette,8/28/2016,650,5,48,45,Wisconsin,senate,2016,R,senate,
18,Marquette,8/7/2016,683,5,53,42,Wisconsin,senate,2016,R,senate,
19,Marquette,7/10/2016,665,4.5,49,44,Wisconsin,senate,2016,R,senate,
20,PPP (D)*,6/23/2016,843,3.4,50,37,Wisconsin,senate,2016,R,senate,
21,Marquette,6/9/2016,666,4.9,51,42,Wisconsin,senate,2016,R,senate,
22,WPR/St. Norbert,4/15/2016,616,4,51,41,Wisconsin,senate,2016,R,senate,
23,Emerson,4/3/2016,1198,2.8,48,44,Wisconsin,senate,2016,R,senate,
24,Marquette,3/28/2016,957,4.1,47,44,Wisconsin,senate,2016,R,senate,
25,Marquette,2/21/2016,802,4.5,49,37,Wisconsin,senate,2016,R,senate,
26,Marquette,1/24/2016,806,4,50,37,Wisconsin,senate,2016,R,senate,
27,Marquette,11/15/2015,803,4.2,49,38,Wisconsin,senate,2016,R,senate,
28,WPR/St. Norbert,10/17/2015,603,4.9,51,40,Wisconsin,senate,2016,R,senate,
29,Marquette,9/28/2015,803,4.1,50,36,Wisconsin,senate,2016,R,senate,
30,Marquette,8/16/2015,803,3.5,47,42,Wisconsin,senate,2016,R,senate,
31,Marquette,4/10/2015,803,3.5,54,38,Wisconsin,senate,2016,R,senate,
32,PPP (D),3/8/2015,1071,3,50,41,Wisconsin,senate,2016,R,senate,
33,PPP (D),9/16/2014,1180,2.9,49,42,Wisconsin,senate,2016,R,senate,
34,PPP (D),2/24/2014,1799,2.3,52,42,Wisconsin,senate,2016,R,senate,
1,WTHR/Howey Politics,11/3/2016,600,4,42,42,Indiana,governor,2016,R,governor,
2,Gravis*,11/1/2016,399,4.9,42,38,Indiana,governor,2016,R,governor,
3,Monmouth*,10/30/2016,402,4.9,48,42,Indiana,governor,2016,R,governor,
5,WTHR/Howey Politics,11/3/2016,600,4,42,42,Indiana,governor,2016,R,governor,
6,Gravis*,11/1/2016,399,4.9,42,38,Indiana,governor,2016,R,governor,
8,Gravis*,10/24/2016,596,2.3,42,38,Indiana,governor,2016,R,governor,
9,WISH-TV,10/16/2016,544,4.8,48,43,Indiana,governor,2016,R,governor,
10,Monmouth*,10/13/2016,402,4.9,50,38,Indiana,governor,2016,R,governor,
11,Monmouth*,8/16/2016,403,4.9,41,42,Indiana,governor,2016,R,governor,
1,Remington Research (R)*,11/1/2016,1722,2.4,45,46,Missouri,governor,2016,R,governor,
2,Monmouth*,10/31/2016,405,4.9,46,46,Missouri,governor,2016,R,governor,
4,Remington Research (R)*,11/1/2016,1722,2.4,45,46,Missouri,governor,2016,R,governor,
5,Monmouth*,10/31/2016,405,4.9,46,46,Missouri,governor,2016,R,governor,
6,Remington Research (R)*,10/25/2016,2559,1.9,47,45,Missouri,governor,2016,R,governor,
7,Remington Research (R)*,10/11/2016,2171,2.1,48,42,Missouri,governor,2016,R,governor,
8,Monmouth*,10/11/2016,406,4.9,46,43,Missouri,governor,2016,R,governor,
9,Remington Research (R),9/27/2016,1279,3,51,35,Missouri,governor,2016,R,governor,
10,Remington Research (R),9/2/2016,1275,3,46,42,Missouri,governor,2016,R,governor,
11,Monmouth*,8/22/2016,401,4.9,51,40,Missouri,governor,2016,R,governor,
12,PPP (D),8/9/2016,859,3.3,40,34,Missouri,governor,2016,R,governor,
13,Remington Research (R),8/6/2016,1280,3,45,43,Missouri,governor,2016,R,governor,
0,MSU-Billings,10/10/2016,590,4,44,32,Montana,governor,2016,D,governor,
1,MSU-Billings,,590,4,44,32,Montana,governor,2016,D,governor,
1,WMUR/UNH,11/6/2016,707,3.7,48,37,New Hampshire,governor,2016,R,governor,
2,Boston Globe/Suffolk*,11/2/2016,500,4.4,37,41,New Hampshire,governor,2016,R,governor,
3,ARG,11/2/2016,600,4,44,48,New Hampshire,governor,2016,R,governor,
4,WBUR/MassINC,11/1/2016,500,4.4,44,49,New Hampshire,governor,2016,R,governor,
5,UMass Lowell/7News,11/2/2016,695,4.3,43,47,New Hampshire,governor,2016,R,governor,
7,WMUR/UNH,11/6/2016,707,3.7,48,37,New Hampshire,governor,2016,R,governor,
8,Boston Globe/Suffolk*,11/2/2016,500,4.4,37,41,New Hampshire,governor,2016,R,governor,
12,WMUR/UNH,10/30/2016,641,3.9,43,40,New Hampshire,governor,2016,R,governor,
13,Monmouth*,10/25/2016,401,4.9,48,43,New Hampshire,governor,2016,R,governor,
14,NBC/WSJ/Marist,10/24/2016,768,3.5,47,46,New Hampshire,governor,2016,R,governor,
15,UMass Amherst/WBZ*,10/21/2016,772,4.5,44,43,New Hampshire,governor,2016,R,governor,
16,WMUR/UNH,10/17/2016,770,3.5,44,38,New Hampshire,governor,2016,R,governor,
17,WBUR/MassINC,10/12/2016,501,4.4,47,44,New Hampshire,governor,2016,R,governor,
18,UMass Lowell/7News*,10/11/2016,517,4.9,39,41,New Hampshire,governor,2016,R,governor,
19,Boston Globe/Suffolk*,10/5/2016,500,4.4,36,40,New Hampshire,governor,2016,R,governor,
20,Monmouth*,9/20/2016,400,4.9,43,49,New Hampshire,governor,2016,R,governor,
21,Gravis,1/18/2016,1197,2.8,33,47,New Hampshire,governor,2016,R,governor,
22,PPP (D),1/6/2016,1036,3,35,39,New Hampshire,governor,2016,R,governor,
23,PPP (D),8/24/2015,841,3.4,32,39,New Hampshire,governor,2016,R,governor,
24,WMUR/UNH,7/20/2015,464,4.5,26,36,New Hampshire,governor,2016,R,governor,
25,PPP (D),4/13/2015,747,3.6,34,37,New Hampshire,governor,2016,R,governor,
1,NY Times/Siena,11/6/2016,800,3.5,47,46,North Carolina,governor,2016,D,governor,
2,Quinnipiac,11/6/2016,870,3.3,50,47,North Carolina,governor,2016,D,governor,
3,WRAL-TV/SurveyUSA*,10/31/2016,659,3.9,48,47,North Carolina,governor,2016,D,governor,
4,Elon,10/27/2016,710,3.7,46,46,North Carolina,governor,2016,D,governor,
5,NBC/WSJ/Marist,10/26/2016,780,3.5,51,45,North Carolina,governor,2016,D,governor,
7,NY Times/Siena,11/6/2016,800,3.5,47,46,North Carolina,governor,2016,D,governor,
8,Quinnipiac,11/6/2016,870,3.3,50,47,North Carolina,governor,2016,D,governor,
10,Quinnipiac,11/1/2016,602,4,49,47,North Carolina,governor,2016,D,governor,
13,Quinnipiac,10/26/2016,702,3.7,49,47,North Carolina,governor,2016,D,governor,
14,PPP (D)*,10/22/2016,875,3.3,46,44,North Carolina,governor,2016,D,governor,
15,Monmouth*,10/23/2016,402,4.9,47,48,North Carolina,governor,2016,D,governor,
16,NY Times/Siena,10/23/2016,792,3.5,51,45,North Carolina,governor,2016,D,governor,
17,Civitas (R)*,10/17/2016,723,3.7,44,46,North Carolina,governor,2016,D,governor,
18,SurveyUSA*,10/16/2016,651,3.9,47,45,North Carolina,governor,2016,D,governor,
19,CNN/ORC,10/15/2016,788,3.5,49,48,North Carolina,governor,2016,D,governor,
20,NBC/WSJ/Marist,10/12/2016,743,3.6,49,48,North Carolina,governor,2016,D,governor,
21,High Point*,10/6/2016,479,4.5,49,42,North Carolina,governor,2016,D,governor,
22,WRAL-TV/SurveyUSA*,10/3/2016,656,3.9,48,44,North Carolina,governor,2016,D,governor,
23,Quinnipiac,10/2/2016,507,4.4,48,46,North Carolina,governor,2016,D,governor,
24,Bloomberg,10/2/2016,805,3.5,50,44,North Carolina,governor,2016,D,governor,
25,Elon*,9/30/2016,660,3.8,48,44,North Carolina,governor,2016,D,governor,
26,High Point*,9/22/2016,404,4.9,50,41,North Carolina,governor,2016,D,governor,
27,FOX News*,9/20/2016,734,3.5,43,46,North Carolina,governor,2016,D,governor,
28,PPP (D),9/20/2016,1024,3.1,50,43,North Carolina,governor,2016,D,governor,
29,NY Times/Siena,9/19/2016,782,3.6,50,42,North Carolina,governor,2016,D,governor,
30,Elon*,9/16/2016,644,3.9,46,49,North Carolina,governor,2016,D,governor,
31,Civitas (R)*,9/12/2016,600,4,43,45,North Carolina,governor,2016,D,governor,
32,Quinnipiac,9/7/2016,751,3.6,51,44,North Carolina,governor,2016,D,governor,
33,CNN/ORC,8/23/2016,803,3.5,52,46,North Carolina,governor,2016,D,governor,
34,Monmouth*,8/23/2016,401,4.9,52,43,North Carolina,governor,2016,D,governor,
35,NBC/WSJ/Marist,8/10/2016,921,3.2,51,44,North Carolina,governor,2016,D,governor,
36,PPP (D)*,8/7/2016,830,3.4,43,42,North Carolina,governor,2016,D,governor,
37,NBC/WSJ/Marist,7/11/2016,907,3.3,49,45,North Carolina,governor,2016,D,governor,
38,Civitas (R)*,6/23/2016,600,4,41,46,North Carolina,governor,2016,D,governor,
39,PPP (D)*,6/21/2016,947,3.2,41,41,North Carolina,governor,2016,D,governor,
40,Civitas (R)*,5/23/2016,600,4,41,48,North Carolina,governor,2016,D,governor,
41,PPP (D)*,5/22/2016,928,3.2,41,41,North Carolina,governor,2016,D,governor,
42,Civitas (R)*,4/25/2016,600,4,48,39,North Carolina,governor,2016,D,governor,
43,PPP (D)*,4/24/2016,960,3.2,43,42,North Carolina,governor,2016,D,governor,
44,WRAL-TV/SurveyUSA*,4/11/2016,701,3.8,47,43,North Carolina,governor,2016,D,governor,
45,Elon University,2/17/2016,1530,2.5,42,40,North Carolina,governor,2016,D,governor,
46,PPP (D)*,3/20/2016,843,3.4,40,42,North Carolina,governor,2016,D,governor,
47,SurveyUSA,2/16/2016,1250,2.8,42,45,North Carolina,governor,2016,D,governor,
48,PPP (D),1/19/2016,948,3.2,43,40,North Carolina,governor,2016,D,governor,
49,PPP (D),12/7/2015,1214,2.8,42,44,North Carolina,governor,2016,D,governor,
50,PPP (D),10/25/2015,893,3.3,44,43,North Carolina,governor,2016,D,governor,
51,PPP (D),9/27/2015,1268,2.8,41,44,North Carolina,governor,2016,D,governor,
52,Elon University,9/21/2015,1075,3,42,43,North Carolina,governor,2016,D,governor,
53,PPP (D),7/6/2015,529,4.3,43,41,North Carolina,governor,2016,D,governor,
54,PPP (D),5/31/2015,561,4.1,44,41,North Carolina,governor,2016,D,governor,
55,Elon University,4/24/2015,677,3.8,43,45,North Carolina,governor,2016,D,governor,
56,PPP (D),4/5/2015,751,3.6,41,44,North Carolina,governor,2016,D,governor,
57,PPP (D),2/26/2015,849,3.4,41,43,North Carolina,governor,2016,D,governor,
58,PPP (D),1/31/2015,845,3.4,39,44,North Carolina,governor,2016,D,governor,
59,PPP (D),12/7/2014,823,3.4,39,46,North Carolina,governor,2016,D,governor,
60,PPP (D),9/14/2014,1266,2.8,41,44,North Carolina,governor,2016,D,governor,
61,American Insights (R),9/10/2014,459,4.6,40,43,North Carolina,governor,2016,D,governor,
62,PPP (D),8/17/2014,856,3.4,43,44,North Carolina,governor,2016,D,governor,
63,Civitas (R),6/22/2014,600,4,46,47,North Carolina,governor,2016,D,governor,
64,PPP (D),6/15/2014,1076,3,42,44,North Carolina,governor,2016,D,governor,
65,PPP (D),5/11/2014,877,3.3,42,43,North Carolina,governor,2016,D,governor,
66,PPP (D),4/6/2014,740,3.6,43,43,North Carolina,governor,2016,D,governor,
67,American Insights (R),2/15/2014,611,4,38,44,North Carolina,governor,2016,D,governor,
68,PPP (D),2/9/2014,708,3.7,41,43,North Carolina,governor,2016,D,governor,
69,PPP (D),9/9/2013,600,4,48,42,North Carolina,governor,2016,D,governor,
1,FOX 12/DHM Research*,10/29/2016,504,4.4,42,33,Oregon,governor,2016,D,governor,
2,The Oregonian,10/14/2016,608,4,48,34,Oregon,governor,2016,D,governor,
3,Oregon Public Broadcasting*,10/13/2016,600,4,46,33,Oregon,governor,2016,D,governor,
4,KATU-TV/SurveyUSA,10/12/2016,654,3.9,46,42,Oregon,governor,2016,D,governor,
6,FOX 12/DHM Research*,10/29/2016,504,4.4,42,33,Oregon,governor,2016,D,governor,
7,The Oregonian,10/14/2016,608,4,48,34,Oregon,governor,2016,D,governor,
10,DHM Research,9/6/2016,517,4.3,43,35,Oregon,governor,2016,D,governor,
2,Monmouth,11/2/2016,402,4.9,30,63,Utah,governor,2016,R,governor,
3,Monmouth,10/12/2016,403,4.9,30,63,Utah,governor,2016,R,governor,
4,PPP (D)*,8/14/2016,1018,3.1,21,57,Utah,governor,2016,R,governor,
5,UtahPolicy/Dan Jones*,8/8/2016,858,3.3,23,64,Utah,governor,2016,R,governor,
6,Salt Lake Tribune/SurveyUSA,6/8/2016,1425,2.5,34,55,Utah,governor,2016,R,governor,
7,Gravis,6/1/2016,1519,2.5,29,56,Utah,governor,2016,R,governor,
0,WCAX - Burlington,10/22/2016,603,4,40,47,Vermont,governor,2016,R,governor,
1,Vermont Public Radio*,10/14/2016,579,3.9,38,39,Vermont,governor,2016,R,governor,
2,WCAX - Burlington,,603,4,40,47,Vermont,governor,2016,R,governor,
1,SurveyUSA,11/2/2016,681,3.8,50,43,Washington,governor,2016,D,governor,
